m1,rule1,link,m2,rule2,n1,n2,s1,s2,j
1,heart_failure diabetes sedentary,,0,,3,0,0.595,0.7827777777777778,0.37777777777777777
2,drug_use alcohol_use diabetes high_rbc sedentary,,0,,5,0,0.545,0.8322222222222222,0.3772222222222221
2,drug_use heart_failure high_rbc,,0,,3,0,0.5,0.8772222222222222,0.3772222222222221
2,drug_use alcohol_use high_rbc sedentary,,0,,4,0,0.535,0.8394444444444444,0.37444444444444436
3,drug_use smoking heart_failure high_rbc sedentary,,0,,5,0,0.5,0.8744444444444445,0.37444444444444436
2,smoking high_rbc sedentary,,0,,3,0,0.53,0.8438888888888889,0.37388888888888894
2,heart_failure alcohol_use high_rbc sedentary,,0,,4,0,0.525,0.8488888888888889,0.37388888888888894
2,high_cholesterol heart_failure high_rbc,,0,,3,0,0.48,0.8938888888888888,0.3738888888888887
1,drug_use alcohol_use diabetes,,0,,3,0,0.535,0.8383333333333334,0.3733333333333335
2,high_cholesterol heart_failure diabetes high_rbc,,0,,4,0,0.49,0.8833333333333333,0.3733333333333333
3,high_cholesterol smoking heart_failure high_rbc sedentary,,0,,5,0,0.49,0.8811111111111111,0.37111111111111095
2,high_cholesterol drug_use smoking alcohol_use,,0,,4,0,0.485,0.8855555555555555,0.3705555555555555
2,smoking heart_failure diabetes high_rbc,,0,,4,0,0.515,0.8555555555555555,0.3705555555555555
1,drug_use diabetes,,0,,2,0,0.51,0.8588888888888889,0.3688888888888888
2,drug_use diabetes high_rbc sedentary,,0,,4,0,0.525,0.8433333333333334,0.3683333333333334
2,high_cholesterol drug_use smoking alcohol_use diabetes,,0,,5,0,0.49,0.8772222222222222,0.36722222222222234
2,high_cholesterol drug_use alcohol_use diabetes sedentary,,0,,5,0,0.51,0.8572222222222222,0.36722222222222234
2,high_cholesterol drug_use alcohol_use sedentary,,0,,4,0,0.5,0.8666666666666667,0.3666666666666667
2,smoking heart_failure high_rbc,,0,,3,0,0.49,0.8755555555555555,0.3655555555555554
1,heart_failure sedentary,,0,,2,0,0.57,0.795,0.365
2,high_cholesterol smoking heart_failure alcohol_use,,0,,4,0,0.475,0.8872222222222222,0.3622222222222222
2,high_cholesterol drug_use diabetes sedentary,,0,,4,0,0.49,0.8716666666666667,0.3616666666666668
2,high_cholesterol alcohol_use diabetes high_rbc sedentary,,0,,5,0,0.52,0.8416666666666667,0.3616666666666668
3,high_cholesterol drug_use smoking alcohol_use high_rbc,,0,,5,0,0.455,0.9061111111111111,0.36111111111111116
2,drug_use high_rbc sedentary,,0,,3,0,0.51,0.8505555555555555,0.3605555555555555
1,drug_use,,0,,1,0,0.48,0.8805555555555555,0.3605555555555555
2,heart_failure diabetes high_rbc sedentary,,0,,4,0,0.515,0.845,0.3599999999999999
2,high_cholesterol drug_use smoking diabetes,,0,,4,0,0.47,0.89,0.3599999999999999
1,high_cholesterol alcohol_use,,0,,2,0,0.48,0.88,0.3599999999999999
2,high_cholesterol alcohol_use high_rbc sedentary,,0,,4,0,0.51,0.8488888888888889,0.35888888888888903
1,high_cholesterol alcohol_use diabetes,,0,,3,0,0.495,0.8622222222222222,0.3572222222222221
2,high_cholesterol smoking heart_failure diabetes,,0,,4,0,0.47,0.8872222222222222,0.3572222222222221
2,high_cholesterol drug_use smoking,,0,,3,0,0.455,0.9016666666666666,0.3566666666666667
2,high_cholesterol smoking heart_failure alcohol_use diabetes,,0,,5,0,0.485,0.8716666666666667,0.3566666666666667
3,high_cholesterol drug_use smoking diabetes high_rbc,,0,,5,0,0.45,0.9055555555555556,0.3555555555555556
2,high_cholesterol smoking heart_failure,,0,,3,0,0.45,0.9044444444444445,0.35444444444444456
2,drug_use heart_failure alcohol_use diabetes sedentary,,0,,5,0,0.495,0.8583333333333333,0.3533333333333333
2,high_cholesterol drug_use sedentary,,0,,3,0,0.47,0.8827777777777778,0.35277777777777786
2,drug_use smoking alcohol_use sedentary,,0,,4,0,0.495,0.8577777777777778,0.35277777777777786
2,high_cholesterol diabetes high_rbc sedentary,,0,,4,0,0.5,0.8522222222222222,0.3522222222222222
2,high_cholesterol drug_use heart_failure alcohol_use diabetes,,0,,5,0,0.465,0.8861111111111111,0.35111111111111115
2,drug_use alcohol_use high_rbc,,0,,3,0,0.455,0.8944444444444445,0.34944444444444445
2,high_cholesterol high_rbc sedentary,,0,,3,0,0.49,0.8594444444444445,0.34944444444444445
1,high_cholesterol diabetes,,0,,2,0,0.46,0.8888888888888888,0.3488888888888888
2,drug_use smoking alcohol_use diabetes sedentary,,0,,5,0,0.5,0.8483333333333334,0.3483333333333334
2,drug_use smoking heart_failure alcohol_use,,0,,4,0,0.47,0.8783333333333333,0.34833333333333316
2,high_cholesterol drug_use heart_failure alcohol_use,,0,,4,0,0.455,0.8927777777777778,0.34777777777777774
2,drug_use alcohol_use diabetes high_rbc,,0,,4,0,0.465,0.8827777777777778,0.34777777777777774
2,drug_use heart_failure alcohol_use sedentary,,0,,4,0,0.48,0.8677777777777778,0.34777777777777774
1,high_cholesterol,,0,,1,0,0.435,0.9111111111111111,0.34611111111111104
2,high_cholesterol smoking alcohol_use sedentary,,0,,4,0,0.47,0.8744444444444445,0.34444444444444455
2,drug_use smoking heart_failure alcohol_use diabetes,,0,,5,0,0.48,0.8644444444444445,0.34444444444444455
2,drug_use smoking heart_failure,,0,,3,0,0.445,0.8966666666666666,0.34166666666666656
3,high_cholesterol drug_use heart_failure high_rbc sedentary,,0,,5,0,0.46,0.8811111111111111,0.34111111111111114
3,high_cholesterol drug_use smoking high_rbc,,0,,4,0,0.425,0.9155555555555556,0.3405555555555555
2,heart_failure high_rbc sedentary,,0,,3,0,0.485,0.8555555555555555,0.3405555555555555
2,drug_use smoking heart_failure diabetes,,0,,4,0,0.46,0.88,0.3400000000000001
2,drug_use smoking diabetes sedentary,,0,,4,0,0.48,0.8594444444444445,0.33944444444444444
2,high_cholesterol heart_failure diabetes sedentary,,0,,4,0,0.46,0.8788888888888889,0.338888888888889
2,high_cholesterol smoking alcohol_use diabetes sedentary,,0,,5,0,0.475,0.8638888888888889,0.338888888888889
2,drug_use heart_failure diabetes sedentary,,0,,4,0,0.47,0.8683333333333333,0.3383333333333334
2,high_cholesterol heart_failure alcohol_use sedentary,,0,,4,0,0.46,0.8783333333333333,0.3383333333333334
2,high_cholesterol heart_failure alcohol_use diabetes sedentary,,0,,5,0,0.47,0.8677777777777778,0.33777777777777773
3,high_cholesterol drug_use alcohol_use high_rbc sedentary,,0,,5,0,0.445,0.8927777777777778,0.33777777777777773
1,alcohol_use diabetes sedentary,,0,,3,0,0.525,0.81,0.33499999999999996
3,drug_use smoking alcohol_use high_rbc sedentary,,0,,5,0,0.45,0.885,0.33499999999999996
2,high_cholesterol smoking sedentary,,0,,3,0,0.45,0.885,0.33499999999999996
2,high_cholesterol drug_use heart_failure diabetes,,0,,4,0,0.435,0.8994444444444445,0.33444444444444454
2,drug_use smoking sedentary,,0,,3,0,0.465,0.8694444444444445,0.33444444444444454
3,high_cholesterol drug_use smoking heart_failure sedentary,,0,,5,0,0.44,0.8944444444444445,0.33444444444444454
3,high_cholesterol smoking heart_failure alcohol_use high_rbc,,0,,5,0,0.42,0.9122222222222223,0.3322222222222222
1,alcohol_use sedentary,,0,,2,0,0.505,0.8255555555555556,0.3305555555555557
3,high_cholesterol drug_use diabetes high_rbc sedentary,,0,,5,0,0.435,0.895,0.33000000000000007
2,high_cholesterol alcohol_use diabetes high_rbc,,0,,4,0,0.43,0.8994444444444445,0.32944444444444443
2,high_cholesterol drug_use heart_failure,,0,,3,0,0.42,0.9083333333333333,0.32833333333333337
2,high_cholesterol smoking diabetes sedentary,,0,,4,0,0.455,0.8733333333333333,0.32833333333333337
1,heart_failure alcohol_use,,0,,2,0,0.455,0.8716666666666667,0.32666666666666666
2,smoking heart_failure alcohol_use sedentary,,0,,4,0,0.455,0.8705555555555555,0.3255555555555556
2,high_cholesterol heart_failure sedentary,,0,,3,0,0.435,0.89,0.32499999999999996
2,high_cholesterol alcohol_use high_rbc,,0,,3,0,0.41,0.9138888888888889,0.3238888888888889
3,high_cholesterol drug_use high_rbc sedentary,,0,,4,0,0.42,0.9038888888888889,0.3238888888888889
2,drug_use heart_failure sedentary,,0,,3,0,0.445,0.8777777777777778,0.32277777777777783
3,drug_use smoking diabetes high_rbc sedentary,,0,,5,0,0.435,0.8855555555555555,0.3205555555555555
2,smoking heart_failure alcohol_use diabetes sedentary,,0,,5,0,0.465,0.8555555555555555,0.3205555555555555
3,drug_use smoking heart_failure alcohol_use high_rbc,,0,,5,0,0.41,0.9077777777777778,0.3177777777777777
1,smoking alcohol_use,,0,,2,0,0.485,0.8327777777777777,0.3177777777777777
3,high_cholesterol smoking heart_failure diabetes high_rbc,,0,,5,0,0.405,0.9116666666666666,0.31666666666666665
1,heart_failure alcohol_use diabetes,,0,,3,0,0.475,0.8411111111111111,0.31611111111111123
3,high_cholesterol drug_use heart_failure alcohol_use high_rbc,,0,,5,0,0.405,0.9111111111111111,0.31611111111111123
2,drug_use diabetes high_rbc,,0,,3,0,0.42,0.895,0.31499999999999995
2,smoking heart_failure diabetes sedentary,,0,,4,0,0.45,0.8644444444444445,0.3144444444444445
3,drug_use smoking high_rbc sedentary,,0,,4,0,0.42,0.8927777777777778,0.3127777777777778
2,alcohol_use diabetes high_rbc sedentary,,0,,4,0,0.45,0.8594444444444445,0.3094444444444444
3,high_cholesterol smoking alcohol_use high_rbc sedentary,,0,,5,0,0.415,0.8938888888888888,0.30888888888888877
1,smoking alcohol_use diabetes,,0,,3,0,0.5,0.8077777777777778,0.30777777777777793
3,drug_use heart_failure alcohol_use high_rbc sedentary,,0,,5,0,0.42,0.8877777777777778,0.3077777777777777
3,high_cholesterol smoking heart_failure high_rbc,,0,,4,0,0.38,0.9272222222222222,0.3072222222222223
2,smoking heart_failure sedentary,,0,,3,0,0.425,0.8816666666666667,0.30666666666666664
3,high_cholesterol drug_use smoking alcohol_use sedentary,,0,,5,0,0.405,0.9011111111111111,0.306111111111111
1,diabetes sedentary,,0,,2,0,0.485,0.8205555555555556,0.3055555555555556
3,drug_use smoking heart_failure diabetes high_rbc,,0,,5,0,0.4,0.9055555555555556,0.3055555555555556
2,alcohol_use high_rbc sedentary,,0,,3,0,0.435,0.8705555555555555,0.3055555555555556
2,drug_use high_rbc,,0,,2,0,0.39,0.91,0.30000000000000004
3,high_cholesterol heart_failure alcohol_use high_rbc sedentary,,0,,5,0,0.4,0.8988888888888888,0.298888888888889
3,high_cholesterol drug_use heart_failure diabetes sedentary,,0,,5,0,0.385,0.9138888888888889,0.298888888888889
3,high_cholesterol drug_use heart_failure diabetes high_rbc,,0,,5,0,0.385,0.9138888888888889,0.298888888888889
3,high_cholesterol smoking diabetes high_rbc sedentary,,0,,5,0,0.405,0.8933333333333333,0.29833333333333334
2,high_cholesterol diabetes high_rbc,,0,,3,0,0.385,0.9122222222222223,0.2972222222222223
3,high_cholesterol drug_use heart_failure alcohol_use sedentary,,0,,5,0,0.39,0.9066666666666666,0.29666666666666663
3,drug_use smoking heart_failure high_rbc,,0,,4,0,0.375,0.9211111111111111,0.2961111111111112
3,high_cholesterol heart_failure diabetes high_rbc sedentary,,0,,5,0,0.395,0.8994444444444445,0.2944444444444445
2,high_cholesterol drug_use alcohol_use diabetes,,0,,4,0,0.38,0.9144444444444444,0.2944444444444443
3,smoking heart_failure alcohol_use high_rbc sedentary,,0,,5,0,0.4,0.8938888888888888,0.29388888888888887
3,high_cholesterol smoking high_rbc sedentary,,0,,4,0,0.39,0.9033333333333333,0.29333333333333345
2,high_cholesterol drug_use diabetes,,0,,3,0,0.365,0.9277777777777778,0.2927777777777778
3,drug_use heart_failure diabetes high_rbc sedentary,,0,,5,0,0.4,0.8916666666666667,0.29166666666666674
1,sedentary,,0,,1,0,0.455,0.8366666666666667,0.29166666666666674
3,high_cholesterol drug_use smoking heart_failure alcohol_use,,0,,5,0,0.37,0.9216666666666666,0.2916666666666665
3,high_cholesterol drug_use smoking diabetes sedentary,,0,,5,0,0.385,0.9061111111111111,0.2911111111111111
3,high_cholesterol smoking heart_failure alcohol_use sedentary,,0,,5,0,0.38,0.91,0.29000000000000004
1,heart_failure diabetes,,0,,2,0,0.43,0.8588888888888889,0.288888888888889
2,drug_use alcohol_use sedentary,,0,,3,0,0.4,0.8888888888888888,0.28888888888888875
3,high_cholesterol drug_use heart_failure high_rbc,,0,,4,0,0.365,0.9238888888888889,0.28888888888888875
2,drug_use alcohol_use diabetes sedentary,,0,,4,0,0.41,0.8783333333333333,0.28833333333333333
2,smoking alcohol_use diabetes high_rbc,,0,,4,0,0.415,0.8727777777777778,0.2877777777777777
3,high_cholesterol drug_use heart_failure sedentary,,0,,4,0,0.365,0.9216666666666666,0.2866666666666666
1,smoking diabetes,,0,,2,0,0.46,0.8255555555555556,0.28555555555555556
1,heart_failure,,0,,1,0,0.39,0.895,0.28500000000000014
3,high_cholesterol smoking heart_failure diabetes sedentary,,0,,5,0,0.375,0.91,0.28500000000000014
3,smoking heart_failure diabetes high_rbc sedentary,,0,,5,0,0.39,0.8944444444444445,0.2844444444444445
2,smoking alcohol_use high_rbc,,0,,3,0,0.39,0.8938888888888888,0.28388888888888886
2,high_cholesterol alcohol_use diabetes sedentary,,0,,4,0,0.39,0.8927777777777778,0.2827777777777778
2,high_cholesterol high_rbc,,0,,2,0,0.35,0.9322222222222222,0.28222222222222215
1,smoking,,0,,1,0,0.425,0.8555555555555555,0.28055555555555545
3,drug_use heart_failure high_rbc sedentary,,0,,4,0,0.38,0.8994444444444445,0.2794444444444446
2,heart_failure alcohol_use diabetes high_rbc,,0,,4,0,0.385,0.8944444444444445,0.2794444444444446
2,high_cholesterol drug_use alcohol_use,,0,,3,0,0.355,0.9244444444444444,0.2794444444444444
2,high_cholesterol diabetes sedentary,,0,,3,0,0.365,0.9133333333333333,0.2783333333333333
3,drug_use alcohol_use diabetes high_rbc sedentary,,0,,5,0,0.375,0.9033333333333333,0.2783333333333333
3,high_cholesterol drug_use smoking sedentary,,0,,4,0,0.365,0.9133333333333333,0.2783333333333333
3,drug_use smoking heart_failure alcohol_use sedentary,,0,,5,0,0.37,0.9077777777777778,0.2777777777777777
3,drug_use alcohol_use high_rbc sedentary,,0,,4,0,0.365,0.9127777777777778,0.2777777777777777
2,heart_failure alcohol_use high_rbc,,0,,3,0,0.36,0.9172222222222223,0.27722222222222226
3,high_cholesterol heart_failure high_rbc sedentary,,0,,4,0,0.365,0.9116666666666666,0.2766666666666666
2,drug_use smoking alcohol_use,,0,,3,0,0.36,0.9166666666666666,0.2766666666666666
2,drug_use smoking alcohol_use diabetes,,0,,4,0,0.375,0.9016666666666666,0.2766666666666666
2,diabetes high_rbc sedentary,,0,,3,0,0.4,0.8738888888888889,0.27388888888888907
3,high_cholesterol alcohol_use diabetes high_rbc sedentary,,0,,5,0,0.36,0.9138888888888889,0.27388888888888885
3,drug_use smoking heart_failure diabetes sedentary,,0,,5,0,0.365,0.9083333333333333,0.27333333333333343
3,high_cholesterol drug_use smoking heart_failure,,0,,4,0,0.335,0.9377777777777778,0.2727777777777778
2,high_cholesterol alcohol_use sedentary,,0,,3,0,0.365,0.9072222222222223,0.27222222222222214
2,high_cholesterol drug_use,,0,,2,0,0.33,0.9394444444444444,0.2694444444444444
3,high_cholesterol smoking heart_failure sedentary,,0,,4,0,0.345,0.9244444444444444,0.2694444444444444
3,high_cholesterol drug_use smoking heart_failure diabetes,,0,,5,0,0.345,0.9222222222222223,0.26722222222222225
3,high_cholesterol alcohol_use high_rbc sedentary,,0,,4,0,0.34,0.9266666666666666,0.2666666666666666
2,drug_use diabetes sedentary,,0,,3,0,0.37,0.8961111111111111,0.26611111111111097
3,smoking heart_failure high_rbc sedentary,,0,,4,0,0.355,0.9088888888888889,0.26388888888888884
3,drug_use smoking heart_failure sedentary,,0,,4,0,0.34,0.9233333333333333,0.2633333333333334
2,heart_failure diabetes high_rbc,,0,,3,0,0.35,0.9116666666666666,0.2616666666666667
2,drug_use sedentary,,0,,2,0,0.35,0.9094444444444445,0.2594444444444446
4,high_cholesterol drug_use heart_failure high_rbc sedentary,,0,,5,0,0.325,0.9327777777777778,0.2577777777777779
2,high_rbc sedentary,,0,,2,0,0.37,0.8866666666666667,0.2566666666666668
2,high_cholesterol smoking alcohol_use diabetes,,0,,4,0,0.35,0.9066666666666666,0.2566666666666666
2,high_cholesterol smoking alcohol_use,,0,,3,0,0.33,0.9261111111111111,0.2561111111111112
3,high_cholesterol drug_use alcohol_use diabetes high_rbc,,0,,5,0,0.33,0.9255555555555556,0.25555555555555554
2,high_cholesterol heart_failure alcohol_use diabetes,,0,,4,0,0.34,0.9138888888888889,0.25388888888888883
4,high_cholesterol drug_use smoking high_rbc sedentary,,0,,5,0,0.33,0.9233333333333333,0.2533333333333334
2,high_cholesterol sedentary,,0,,2,0,0.32,0.9327777777777778,0.25277777777777777
3,high_cholesterol diabetes high_rbc sedentary,,0,,4,0,0.32,0.9272222222222222,0.24722222222222223
3,high_cholesterol drug_use alcohol_use diabetes sedentary,,0,,5,0,0.32,0.9261111111111111,0.24611111111111117
2,smoking diabetes high_rbc,,0,,3,0,0.36,0.8861111111111111,0.24611111111111095
3,high_cholesterol drug_use alcohol_use high_rbc,,0,,4,0,0.31,0.9355555555555556,0.24555555555555553
2,drug_use heart_failure alcohol_use diabetes,,0,,4,0,0.335,0.9077777777777778,0.24277777777777776
2,drug_use smoking diabetes,,0,,3,0,0.325,0.9172222222222223,0.24222222222222234
2,high_cholesterol heart_failure alcohol_use,,0,,3,0,0.31,0.9316666666666666,0.2416666666666667
2,heart_failure high_rbc,,0,,2,0,0.3,0.9411111111111111,0.24111111111111105
3,high_cholesterol drug_use diabetes high_rbc,,0,,4,0,0.305,0.9344444444444444,0.23944444444444435
3,drug_use diabetes high_rbc sedentary,,0,,4,0,0.325,0.9144444444444444,0.23944444444444435
3,high_cholesterol smoking alcohol_use diabetes high_rbc,,0,,5,0,0.315,0.9227777777777778,0.23777777777777787
2,smoking high_rbc,,0,,2,0,0.325,0.9116666666666666,0.23666666666666658
4,high_cholesterol drug_use smoking heart_failure high_rbc,,0,,5,0,0.29,0.9466666666666667,0.23666666666666658
3,drug_use smoking alcohol_use diabetes high_rbc,,0,,5,0,0.315,0.92,0.2350000000000001
3,drug_use smoking alcohol_use high_rbc,,0,,4,0,0.3,0.9344444444444444,0.23444444444444446
2,heart_failure alcohol_use sedentary,,0,,3,0,0.32,0.9144444444444444,0.23444444444444446
4,high_cholesterol drug_use smoking heart_failure sedentary,,0,,5,0,0.29,0.9438888888888889,0.2338888888888888
3,high_cholesterol drug_use diabetes sedentary,,0,,4,0,0.295,0.9383333333333334,0.2333333333333334
3,high_cholesterol heart_failure alcohol_use diabetes high_rbc,,0,,5,0,0.305,0.9283333333333333,0.2333333333333334
2,heart_failure alcohol_use diabetes sedentary,,0,,4,0,0.34,0.8927777777777778,0.23277777777777775
2,high_cholesterol heart_failure diabetes,,0,,3,0,0.295,0.9355555555555556,0.23055555555555562
2,high_cholesterol smoking diabetes,,0,,3,0,0.305,0.9255555555555556,0.23055555555555562
3,high_cholesterol drug_use alcohol_use sedentary,,0,,4,0,0.295,0.935,0.22999999999999998
2,drug_use heart_failure alcohol_use,,0,,3,0,0.305,0.9244444444444444,0.22944444444444434
2,smoking alcohol_use sedentary,,0,,3,0,0.325,0.9038888888888889,0.22888888888888892
3,high_cholesterol drug_use smoking alcohol_use diabetes,,0,,5,0,0.295,0.9333333333333333,0.22833333333333328
2,drug_use smoking,,0,,2,0,0.29,0.9377777777777778,0.22777777777777786
3,drug_use high_rbc sedentary,,0,,3,0,0.3,0.9277777777777778,0.22777777777777786
3,high_cholesterol smoking alcohol_use high_rbc,,0,,4,0,0.285,0.9411111111111111,0.22611111111111115
2,smoking alcohol_use diabetes sedentary,,0,,4,0,0.34,0.8844444444444445,0.22444444444444445
4,high_cholesterol drug_use alcohol_use high_rbc sedentary,,0,,5,0,0.28,0.9427777777777778,0.22277777777777796
4,high_cholesterol smoking heart_failure high_rbc sedentary,,0,,5,0,0.285,0.9377777777777778,0.22277777777777774
